case_file,corpus_side,entity,mention_count,snomed_concept,depth,mapping_status,context_sentence
case_053.txt,B,history,2,51042001,5,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,hiv,2,19030005,12,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,opportunistic infection,2,1010268001,7,mapped,"The patient's HIV status, coupled with the presence of a pulmonary consolidation, raises the possibility of an opportunistic infection, such as Pneumocystis jirovecii pneumonia (PJP)."
case_053.txt,B,patient,2,116154003,5,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,atypical,1,112231000,6,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,bacterial,1,,,unmapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,bacterial pneumonia,1,53084003,14,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,case,1,398241000,3,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,cd4 count,1,,,unmapped,PJP is a common opportunistic infection in HIV-positive patients with CD4 counts below 200 cells/μL.
case_053.txt,B,cd4 counts,1,,,unmapped,PJP is a common opportunistic infection in HIV-positive patients with CD4 counts below 200 cells/μL.
case_053.txt,B,chest x-ray,1,55587003,14,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,consistent with,1,7883008,3,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,fever,1,248425001,9,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,findings,1,,,unmapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,hiv infection,1,86406008,7,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,hiv-positive,1,,,unmapped,PJP is a common opportunistic infection in HIV-positive patients with CD4 counts below 200 cells/μL.
case_053.txt,B,increases,1,170663008,8,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,likelihood,1,443404001,5,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,patients,1,,,unmapped,PJP is a common opportunistic infection in HIV-positive patients with CD4 counts below 200 cells/μL.
case_053.txt,B,pleuritic pain,1,,,unmapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,pneumocystis jirovecii pneumonia,1,,,unmapped,"The patient's HIV status, coupled with the presence of a pulmonary consolidation, raises the possibility of an opportunistic infection, such as Pneumocystis jirovecii pneumonia (PJP)."
case_053.txt,B,presence,1,386397008,7,mapped,"The patient's HIV status, coupled with the presence of a pulmonary consolidation, raises the possibility of an opportunistic infection, such as Pneumocystis jirovecii pneumonia (PJP)."
case_053.txt,B,productive cough,1,28743005,7,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,pulmonary consolidation,1,,,unmapped,"The patient's HIV status, coupled with the presence of a pulmonary consolidation, raises the possibility of an opportunistic infection, such as Pneumocystis jirovecii pneumonia (PJP)."
case_053.txt,B,radiographic,1,258106000,4,mapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,right basal consolidation,1,,,unmapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,right flank,1,1290340007,19,mapped,"In this case, the patient presents with a productive cough, pleuritic pain in the right flank, fever, and a right basal consolidation on chest X-ray, along with a history of well-controlled HIV infection."
case_053.txt,B,status,1,263490005,4,mapped,"The patient's HIV status, coupled with the presence of a pulmonary consolidation, raises the possibility of an opportunistic infection, such as Pneumocystis jirovecii pneumonia (PJP)."
case_053.txt,B,symptoms,1,,,unmapped,"Nevertheless, the patient's symptoms and radiographic findings are consistent with a bacterial pneumonia, and the patient's history of HIV increases the likelihood of atypical bacterial"
case_053.txt,B,threshold,1,118589004,4,mapped,"However, this patient has a CD4 count of 550 cells/μL, which is above the typical threshold for PJP."
case_054.txt,A,infection,4,,,unmapped,"The first thing is to treat the infection and for this we must remove all the osteosynthesis material, debride and give antibiotherapy."
case_054.txt,A,treatment,3,,,unmapped,"TREATMENT - Suppressive antibiotic treatment: indicated in patients with Ciemy type C, it consists of prolonged oral antibiotic therapy for at least 6 months to ""cool"" the exacerbation of the clinical picture."
case_054.txt,A,aggressive,2,255325005,6,mapped,"- Curative treatment: includes a first surgery with aggressive tumor-like debridement of all affected tissues, profuse irrigation, stabilization with external fixator if stability is compromised, and eventual filling of the cavities with antibiotic-releasing substances."
case_054.txt,A,antibiotic therapy,2,281789004,9,mapped,"TREATMENT - Suppressive antibiotic treatment: indicated in patients with Ciemy type C, it consists of prolonged oral antibiotic therapy for at least 6 months to ""cool"" the exacerbation of the clinical picture."
case_054.txt,A,associated with,2,47429007,6,mapped,We are dealing with an infection associated with an implant (intramedullary nail) and pseudoarthrosis of the tibia fracture (absence of union after 11 months).
case_054.txt,A,management,2,,,unmapped,Management overlaps with the management of chronic osteomyelitis.
case_054.txt,A,months,2,258706009,5,mapped,"TREATMENT - Suppressive antibiotic treatment: indicated in patients with Ciemy type C, it consists of prolonged oral antibiotic therapy for at least 6 months to ""cool"" the exacerbation of the clinical picture."
case_054.txt,A,patients,2,,,unmapped,"TREATMENT - Suppressive antibiotic treatment: indicated in patients with Ciemy type C, it consists of prolonged oral antibiotic therapy for at least 6 months to ""cool"" the exacerbation of the clinical picture."
case_054.txt,A,prolonged,2,255224006,6,mapped,"TREATMENT - Suppressive antibiotic treatment: indicated in patients with Ciemy type C, it consists of prolonged oral antibiotic therapy for at least 6 months to ""cool"" the exacerbation of the clinical picture."
case_054.txt,A,absence,1,418560003,4,mapped,We are dealing with an infection associated with an implant (intramedullary nail) and pseudoarthrosis of the tibia fracture (absence of union after 11 months).
case_054.txt,A,adequate,1,88323005,6,mapped,"After prolonged periods of antibiotic therapy selected according to the antibiograms of the cultures, and once it is certain that the infection has been cured, special techniques for the reconstruction of the bone defect and to achieve adequate coverage of soft tissues should be considered."
